"Indicator Name","What Is This Indicator","Location Type",Location,"Indicator Rate Value","Indicator Rate Value Units","Rate Lower Confidence Interval","Rate Upper Confidence Interval","Indicator Count Value","Indicator Count Value Units","Count Lower Confidence Interval","Count Upper Confidence Interval","Indicator Value Unstable","Period of Measure","Data Source","Technical Note","Breakout Title","Breakout Category","Breakout Subcategory","Breakout Rate Value","Breakout Rate Value Units","Breakout Rate Lower Confidence Interval","Breakout Rate Upper Confidence Interval","Breakout Count Value","Breakout Count Value Units","Breakout Count Lower Confidence Interval","Breakout Count Upper Confidence Interval","Breakout Unstable","Breakout Footer"
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001009907,16.3,percent,13.3,19.6,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001009907,13.7,percent,11.1,16.6,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001009907,13.3,percent,10.8,16.1,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001009907,13.6,percent,10.8,16.7,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001009907,18.3,percent,14.9,22.1,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001009907,21.2,percent,17.2,25.2,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001010100,3.6,percent,2.9,4.5,,,,,No,2022,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001010100,4.2,percent,3.2,5.5,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001010100,5.2,percent,4.5,6.3,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001010100,7.8,percent,6.7,9.4,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001010100,5.8,percent,5.0,7.0,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001010100,5.9,percent,4.9,7.3,,,,,No,2017,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001010100,5.4,percent,4.4,6.9,,,,,No,2016,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001010100,6.1,percent,5.1,7.9,,,,,No,2015,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001010100,6.3,percent,5.2,8.2,,,,,No,2014,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001010200,3.1,percent,2.4,4.1,,,,,No,2021,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001010200,4.3,percent,3.7,5.1,,,,,No,2020,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.<div class=""field_divider""><!-- --></div>Census 2010 population counts and geographic boundaries data were used because corresponding Census 2020 population data are not available.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001010200,6.1,percent,5.3,7.4,,,,,No,2019,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
"Adults without Health Insurance","This indicator shows the percentage of adults aged 18-64 that do not have any kind of health insurance coverage. ","Census Tract",11001010200,4.5,percent,3.9,5.6,,,,,No,2018,"CDC - PLACES","Sub-county small area estimates use state and county data from the CDC's Behavioral Risk Factor Surveillance System (BRFSS) in tandem with demographic data for census tracts and cities. It is not appropriate to use this data for evaluation purposes.",,,,,,,,,,,,,
